Palabra,Etiqueta_POS
desembarcasen,VERB
la,DET
gente,NOUN
en,ADP
los,DET
pequeños,ADJ
esquifes,VERB
",",PUNCT
que,PRON
con,ADP
este,DET
fin,NOUN
estaban,AUX
ya,ADV
dispuestos,ADJ
",",PUNCT
y,CCONJ
se,PRON
llaman,VERB
podel,VERB
ó,CCONJ
poet,NOUN
(,PUNCT
batel,NOUN
ó,CCONJ
bote,NOUN
),PUNCT
.,PUNCT
Así,ADV
pues,NOUN
",",PUNCT
con,ADP
el,DET
favor,NOUN
de,ADP
Dios,PROPN
llegamos,VERB
al,ADP
Rio,PROPN
de,ADP
la,DET
Platta,PROPN
el,DET
año,NOUN
1535,NUM
.,PUNCT
"
",SPACE
Allí,ADV
nos,PRON
encontramos,VERB
con,ADP
un,DET
pueblo,NOUN
de,ADP
Indios,PROPN
llamados,ADJ
Zechuruass,PROPN
(,PUNCT
Charrúas,PROPN
),PUNCT
que,PRON
constaba,VERB
como,SCONJ
de,ADP
unos,PRON
2.000,NUM
hombres,NOUN
",",PUNCT
y,CCONJ
que,SCONJ
no,ADV
tenían,VERB
más,ADV
de,ADP
comer,VERB
que,SCONJ
pescado,NOUN
y,CCONJ
carne,NOUN
.,PUNCT
Estos,PRON
al,ADP
llegar,VERB
nosotros,PRON
",",PUNCT
habían,AUX
abandonado,VERB
el,DET
pueblo,NOUN
huyendo,VERB
con,ADP
mujeres,NOUN
é,CCONJ
hijos,NOUN
",",PUNCT
de,ADP
suerte,NOUN
que,PRON
no,ADV
pudimos,AUX
dar,VERB
con,ADP
ellos,PRON
.,PUNCT
Esta,DET
nación,NOUN
de,ADP
Indios,PROPN
se,PRON
anda,VERB
en,ADP
cueros,NOUN
vivos,ADJ
",",PUNCT
mientras,CCONJ
que,SCONJ
sus,DET
mujeres,NOUN
se,PRON
tapan,VERB
las,DET
vergüenzas,NOUN
con,ADP
un,DET
paño,NOUN
de,ADP
algodón,NOUN
que,PRON
les,PRON
cubre,VERB
desde,ADP
el,DET
ombligo,NOUN
hasta,ADP
la,DET
rodilla,NOUN
.,PUNCT
"
",SPACE
Entonces,ADV
el,DET
general,ADJ
thon,PROPN
Pietro,PROPN
Manthossa,PROPN
mandó,VERB
que,SCONJ
se,PRON
vuelva,VERB
á,ADP
embarcar,VERB
la,DET
gente,NOUN
",",PUNCT
y,CCONJ
que,SCONJ
la,PRON
hagan,VERB
pasar,VERB
á,ADP
la,DET
otra,DET
banda,NOUN
del,ADP
agua,NOUN
Pernaw,PROPN
(,PUNCT
Paraná,PROPN
),PUNCT
",",PUNCT
que,PRON
allí,ADV
no,ADV
tiene,VERB
más,ADV
anchura,NOUN
que,SCONJ
8,NUM
millas,NOUN
(,PUNCT
leguas,NOUN
),PUNCT
de,ADP
camino,NOUN
.,PUNCT
"

",SPACE
CAPÍTULO,PROPN
VII,PROPN
"
",SPACE
LA,DET
CIUDAD,NOUN
DE,ADP
BUENOS,PROPN
AIRES,PROPN
Y,CCONJ
LOS,DET
INDIOS,NOUN
QUERANDÍ,NUM
"

",SPACE
Allí,ADV
levantamos,VERB
una,DET
ciudad,NOUN
que,PRON
se,PRON
llamó,VERB
Bonas,PROPN
Ayers,PROPN
(,PUNCT
Buenos,PROPN
Aires,PROPN
),PUNCT
",",PUNCT
esto,NOUN
es,AUX
en,ADP
alemán,NOUN
—,PROPN
gueter,PROPN
windt,PROPN
(,PUNCT
buen,ADJ
viento,NOUN
),PUNCT
.,PUNCT
También,ADV
traíamos,VERB
de,ADP
España,PROPN
",",PUNCT
en,ADP
los,DET
14,NUM
navíos,NOUN
",",PUNCT
72,NUM
caballos,NOUN
y,CCONJ
yeguas,NOUN
.,PUNCT
"
",SPACE
En,ADP
esta,DET
tierra,NOUN
dimos,VERB
con,ADP
un,DET
pueblo,NOUN
en,ADP
que,PRON
estaba,AUX
una,DET
nación,NOUN
de,ADP
Indios,PROPN
llamados,ADJ
Carendies,PROPN
",",PUNCT
como,SCONJ
de,ADP
2.000,NUM
hombres,NOUN
con,ADP
las,DET
mujeres,NOUN
é,CCONJ
hijos,NOUN
",",PUNCT
y,CCONJ
su,DET
vestir,VERB
era,AUX
como,SCONJ
el,DET
de,ADP
los,DET
Zechurg,PROPN
(,PUNCT
Charrúa,PROPN
),PUNCT
",",PUNCT
del,ADP
ombligo,NOUN
á,ADP
las,DET
rodillas,NOUN
;,PUNCT
nos,PRON
trajeron,VERB
de,ADP
comer,VERB
",",PUNCT
carne,NOUN
y,CCONJ
pescado,NOUN
.,PUNCT
Estos,DET
Carendies,PROPN
(,PUNCT
Querandí,PROPN
),PUNCT
no,ADV
tienen,VERB
habitaciones,NOUN
propias,ADJ
",",PUNCT
sino,CCONJ
que,SCONJ
dan,VERB
vueltas,NOUN
á,ADP
la,DET
tierra,NOUN
",",PUNCT
como,SCONJ
los,DET
Gitanos,PROPN
en,ADP
nuestro,DET
país,NOUN
;,PUNCT
y,CCONJ
cuando,SCONJ
viajan,VERB
en,ADP
el,DET
verano,NOUN
suelen,VERB
andarse,VERB
más,ADV
de,ADP
30,NUM
millas,NOUN
(,PUNCT
leguas,NOUN
),PUNCT
por,ADP
tierra,NOUN
enjuta,ADJ
sin,ADP
hallar,VERB
una,DET
gota,NOUN
de,ADP
agua,NOUN
que,PRON
poder,AUX
beber,VERB
.,PUNCT
Si,SCONJ
logran,VERB
cazar,VERB
ciervos,NOUN
ú,CCONJ
otras,DET
piezas,NOUN
del,ADP
campo,NOUN
",",PUNCT
entonces,ADV
se,PRON
beben,VERB
la,DET
sangre,NOUN
.,PUNCT
También,ADV
hallan,VERB
á,ADP
veces,NOUN
una,DET
raíz,NOUN
que,PRON
llaman,VERB
Cardes,PROPN
(,PUNCT
Cardos,PROPN
),PUNCT
la,DET
que,PRON
comen,VERB
por,ADP
la,DET
sed,NOUN
.,PUNCT
Se,PRON
entiende,VERB
que,SCONJ
lo,PRON
de,ADP
beberse,VERB
la,DET
sangre,NOUN
sólo,ADV
se,PRON
acostumbra,VERB
cuando,SCONJ
les,PRON
falta,VERB
el,DET
agua,NOUN
ó,CCONJ
lo,PRON
que,PRON
la,PRON
suple,VERB
;,PUNCT
porque,SCONJ
de,ADP
otra,DET
manera,NOUN
tal,NOUN
vez,NOUN
tendrían,VERB
que,SCONJ
morir,VERB
de,ADP
sed,NOUN
.,PUNCT
"
",SPACE
Estos,DET
Carendies,NOUN
traían,VERB
á,ADP
nuestro,DET
real,NOUN
y,CCONJ
compartían,VERB
con,ADP
nosotros,PRON
sus,DET
miserias,NOUN
de,ADP
pescado,NOUN
y,CCONJ
de,ADP
carne,NOUN
por,ADP
14,NUM
días,NOUN
sin,ADP
faltar,VERB
más,ADV
que,SCONJ
uno,PRON
en,ADP
que,PRON
no,ADV
vinieron,VERB
.,PUNCT
Entonces,ADV
nuestro,DET
general,NOUN
thonn,PROPN
Pietro,PROPN
Manthossa,PROPN
despachó,VERB
un,DET
alcalde,NOUN
llamado,ADJ
Johann,PROPN
Pabón,PROPN
",",PUNCT
y,CCONJ
él,PRON
y,CCONJ
2,NUM
de,ADP
á,NOUN
caballo,NOUN
se,PRON
arrimaron,VERB
á,ADP
los,DET
tales,ADJ
Carendies,PROPN
",",PUNCT
que,PRON
se,PRON
hallaban,VERB
á,ADP
4,NUM
millas,NOUN
(,PUNCT
leguas,NOUN
),PUNCT
de,ADP
nuestro,DET
real,ADJ
.,PUNCT
Y,CCONJ
cuando,SCONJ
llegaron,VERB
adonde,SCONJ
esta-,NOUN
"
",SPACE
ban,PROPN
los,DET
Indios,PROPN
",",PUNCT
acontecióles,NOUN
que,PRON
salieron,VERB
los,DET
3,NUM
bien,ADV
escarmentados,ADJ
",",PUNCT
teniéndose,VERB
que,SCONJ
volver,VERB
en,ADP
seguida,ADJ
á,ADP
nuestro,DET
real,ADJ
.,PUNCT
"
",SPACE
Pietro,PROPN
Manthossa,PROPN
",",PUNCT
nuestro,DET
capitán,NOUN
",",PUNCT
luego,ADV
que,SCONJ
supo,VERB
del,ADP
hecho,NOUN
por,ADP
boca,NOUN
del,ADP
alcalde,NOUN
",",PUNCT
(,PUNCT
quien,PRON
con,ADP
este,DET
objeto,NOUN
había,AUX
armado,VERB
cierto,DET
alboroto,NOUN
en,ADP
nuestro,DET
real,NOUN
),PUNCT
envió,VERB
á,ADP
Diego,PROPN
Manthossa,PROPN
",",PUNCT
su,DET
propio,DET
hermano,NOUN
",",PUNCT
con,ADP
300,NUM
lanskenetes,ADJ
y,CCONJ
30,NUM
de,ADP
á,ADP
caballo,NOUN
bien,ADV
pertrechados,ADJ
:,PUNCT
yo,PRON
iba,VERB
con,ADP
ellos,PRON
",",PUNCT
y,CCONJ
las,DET
órdenes,NOUN
eran,AUX
bien,ADV
apretadas,ADJ
de,ADP
tomar,VERB
presos,NOUN
ó,CCONJ
matar,VERB
á,ADP
todos,DET
estos,DET
Indios,PROPN
Carendies,PROPN
y,CCONJ
de,ADP
apoderarnos,VERB
de,ADP
su,DET
pueblo,NOUN
.,PUNCT
Mas,CCONJ
cuando,SCONJ
nos,PRON
acercamos,VERB
á,ADP
ellos,PRON
había,AUX
ya,ADV
unos,PRON
4.000,NUM
hombres,NOUN
",",PUNCT
porque,SCONJ
habían,AUX
reunido,VERB
á,ADP
sus,DET
amigos,NOUN
.,PUNCT
"

",SPACE
CAPÍTULO,ADJ
VIII,PROPN
"
",SPACE
LA,DET
BATALLA,PROPN
CON,ADP
LOS,DET
INDIOS,PROPN
QUERANDÍ,NUM
"

",SPACE
Y,CCONJ
cuando,SCONJ
les,PRON
llevamos,VERB
el,DET
asalto,NOUN
se,PRON
defendieron,VERB
con,ADP
tanto,DET
brío,NOUN
que,PRON
nos,PRON
dieron,VERB
harto,ADJ
que,SCONJ
hacer,VERB
en,ADP
aquel,DET
día,NOUN
.,PUNCT
Mataron,VERB
también,ADV
á,ADP
nuestro,DET
capitán,NOUN
thon,PROPN
Diego,PROPN
Manthossa,PROPN
y,CCONJ
con,ADP
él,PRON
á,CCONJ
6,NUM
hidalgos,NOUN
de,ADP
á,ADP
pie,NOUN
y,CCONJ
de,ADP
á,ADP
caballo,NOUN
.,PUNCT
De,ADP
los,DET
nuestros,DET
cayeron,VERB
unos,PRON
20,NUM
y,CCONJ
de,ADP
los,DET
de,ADP
ellos,PRON
como,SCONJ
mil,NUM
.,PUNCT
Así,ADV
",",PUNCT
pues,SCONJ
",",PUNCT
se,PRON
batieron,VERB
tan,ADV
furiosamente,ADV
que,SCONJ
salimos,VERB
nosotros,PRON
bien,ADV
escarmentados,ADJ
.,PUNCT
Así,ADV
",",PUNCT
pues,SCONJ
",",PUNCT
Dios,PROPN
",",PUNCT
que,PRON
todo,PRON
lo,PRON
puede,AUX
",",PUNCT
tuvo,VERB
á,ADP
bien,ADV
darnos,VERB
el,DET
triunfo,NOUN
",",PUNCT
y,CCONJ
nos,PRON
permitió,VERB
tomarles,VERB
el,DET
pueblo,NOUN
;,PUNCT
mas,ADV
no,ADV
alcanzamos,VERB
á,ADP
apresar,VERB
uno,PRON
sólo,ADV
de,ADP
aquellos,PRON
Indios,PROPN
",",PUNCT
porque,SCONJ
sus,DET
mujeres,NOUN
é,CCONJ
hijos,NOUN
ya,ADV
con,ADP
tiempo,NOUN
habían,AUX
huido,VERB
de,ADP
su,DET
pueblo,NOUN
antes,ADV
de,ADP
atacarlos,VERB
nosotros,PRON
.,PUNCT
En,ADP
este,DET
pueblo,NOUN
de,ADP
ellos,PRON
no,ADV
hallamos,VERB
más,ADV
que,SCONJ
mantos,NOUN
de,ADP
nuederen,PROPN
(,PUNCT
nutrias,NOUN
),PUNCT
ó,CCONJ
ytteren,VERB
como,SCONJ
se,PRON
llaman,VERB
",",PUNCT
iten,VERB
harto,ADJ
pescado,NOUN
",",PUNCT
harina,NOUN
y,CCONJ
grasa,NOUN
del,ADP
mismo,PRON
;,PUNCT
allí,ADV
nos,PRON
detuvimos,VERB
3,NUM
días,NOUN
y,CCONJ
recién,ADV
nos,PRON
volvimos,VERB
al,ADP
real,NOUN
",",PUNCT
dejando,VERB
unos,PRON
100,NUM
de,ADP
los,DET
nuestros,DET
en,ADP
el,DET
pueblo,NOUN
para,ADP
que,SCONJ
pescasen,VERB
con,ADP
las,DET
redes,NOUN
de,ADP
los,DET
Indios,PROPN
y,CCONJ
con,ADP
ello,PRON
abasteciesen,VERB
ánuestra,ADJ
gente,NOUN
;,PUNCT
porque,SCONJ
eran,AUX
aquellas,DET
aguas,NOUN
muy,ADV
abundantes,ADJ
de,ADP
pescado,NOUN
;,PUNCT
la,DET
ración,NOUN
de,ADP
cada,DET
uno,PRON
era,AUX
de,ADP
6,NUM
onzas,NOUN
de,ADP
harina,NOUN
de,ADP
trigo,NOUN
por,ADP
día,NOUN
y,CCONJ
al,ADP
tercero,ADJ
un,DET
pescado,NOUN
.,PUNCT
La,DET
tal,DET
pesquería,NOUN
duró,VERB
dos,NUM
meses,NOUN
largos,ADJ
;,PUNCT
el,DET
que,PRON
quería,VERB
aumentar,VERB
un,DET
pescado,NOUN
á,ADP
la,DET
ración,NOUN
se,PRON
tenía,VERB
que,SCONJ
andar,VERB
4,NUM
millas,NOUN
(,PUNCT
leguas,NOUN
),PUNCT
para,ADP
conseguirlo,VERB
.,PUNCT
"

",SPACE
CAPÍTULO,PROPN
IX,PROPN
"
",SPACE
SE,PRON
FORTIFICA,PROPN
BUENOS,PROPN
AIRES,PROPN
Y,CCONJ
SE,PRON
PADECE,ADJ
HAMBRE,ADJ
"

",SPACE
Y,CCONJ
cuando,SCONJ
volvimos,VERB
al,ADP
real,NOUN
se,PRON
repartió,VERB
la,DET
gente,NOUN
en,ADP
soldados,NOUN
y,CCONJ
trabajadores,NOUN
",",PUNCT
así,ADV
que,SCONJ
no,ADV
quedase,VERB
uno,PRON
sin,ADP
qué,PRON
hacer,VERB
.,PUNCT
Y,CCONJ
se,PRON
levantó,VERB
allí,ADV
una,DET
ciudad,NOUN
con,ADP
un,DET
muro,NOUN
de,ADP
tierra,NOUN
como,SCONJ
de,ADP
media,NUM
lanza,NOUN
de,ADP
alto,NOUN
á,ADP
la,DET
vuelta,NOUN
",",PUNCT
y,CCONJ
adentro,ADV
de,ADP
ella,PRON
una,DET
casa,NOUN
fuerte,ADJ
para,ADP
nuestro,DET
general,ADJ
;,PUNCT
el,DET
muro,NOUN
de,ADP
la,DET
ciudad,NOUN
tenía,VERB
de,ADP
ancho,NOUN
unos,PRON
3,NUM
pies,NOUN
;,PUNCT
mas,ADV
lo,PRON
que,PRON
un,DET
día,NOUN
se,PRON
levantaba,VERB
se,PRON
nos,PRON
venía,VERB
abajo,ADV
al,ADP
otro,PRON
;,PUNCT
á,ADP
esto,PRON
la,DET
gente,NOUN
no,ADV
tenía,VERB
qué,PRON
comer,VERB
",",PUNCT
se,PRON
moría,VERB
de,ADP
hambre,NOUN
",",PUNCT
y,CCONJ
la,DET
miseria,NOUN
era,AUX
grande,ADJ
;,PUNCT
por,ADP
fin,NOUN
llegó,VERB
á,ADP
tal,DET
grado,NOUN
que,PRON
ya,ADV
ni,CCONJ
los,DET
caballos,NOUN
servían,VERB
",",PUNCT
ni,CCONJ
alcanzaban,VERB
á,ADP
prestar,VERB
servicio,NOUN
alguno,DET
.,PUNCT
Así,ADV
aconteció,VERB
que,SCONJ
llegaron,VERB
á,ADP
tal,DET
punto,NOUN
la,DET
necesidad,NOUN
y,CCONJ
la,DET
miseria,NOUN
que,PRON
por,ADP
razón,NOUN
de,ADP
la,DET
hambruna,NOUN
yano,ADJ
quedaban,VERB
ni,CCONJ
ratas,NOUN
",",PUNCT
ratones,NOUN
",",PUNCT
ni,CCONJ
culebras,NOUN
",",PUNCT
ni,CCONJ
sabandija,VERB
alguna,PRON
que,PRON
nos,PRON
remediase,VERB
en,ADP
nuestra,DET
gran,ADJ
necesidad,NOUN
é,CCONJ
inaudita,NOUN
miseria,NOUN
;,PUNCT
llegamos,VERB
hasta,ADP
comernos,VERB
los,DET
zapatos,NOUN
y,CCONJ
cueros,NOUN
todos,PRON
.,PUNCT
"
",SPACE
Y,CCONJ
aconteció,VERB
que,SCONJ
tres,NUM
Españoles,PROPN
se,PRON
robaron,VERB
un,DET
rocín,NOUN
y,CCONJ
se,PRON
lo,PRON
comieron,VERB
sin,ADP
ser,AUX
sentidos,NOUN
;,PUNCT
mas,ADV
cuando,SCONJ
se,PRON
llegó,VERB
á,ADP
saber,VERB
los,PRON
mandaron,VERB
prender,VERB
é,CCONJ
hicieron,VERB
declarar,VERB
con,ADP
tormento,NOUN
;,PUNCT
y,CCONJ
luego,ADV
que,SCONJ
confesaron,VERB
el,DET
delito,NOUN
los,PRON
condenaron,VERB
á,ADP
muerte,NOUN
en,ADP
horca,NOUN
",",PUNCT
y,CCONJ
los,PRON
ajusticiaron,VERB
á,ADP
los,DET
tres,NUM
.,PUNCT
Esa,DET
misma,DET
noche,NOUN
otros,DET
Españoles,PROPN
se,PRON
arrimaron,VERB
á,ADP
los,DET
tres,NUM
colgados,ADJ
en,ADP
las,DET
horcas,NOUN
y,CCONJ
les,PRON
cortaron,VERB
los,DET
muslos,NOUN
y,CCONJ
otros,DET
pedazos,NOUN
de,ADP
carne,NOUN
y,CCONJ
cargaron,VERB
con,ADP
ellos,PRON
á,ADP
sus,DET
casas,NOUN
para,ADP
satisfacer,VERB
el,DET
hambre,NOUN
.,PUNCT
También,ADV
un,DET
Español,PROPN
se,PRON
comió,VERB
al,ADP
hermano,NOUN
que,PRON
había,AUX
muerto,VERB
en,ADP
la,DET
ciudad,NOUN
de,ADP
Bonas,PROPN
Ayers,PROPN
.,PUNCT
"

",SPACE
CAPÍTULO,PROPN
X,PROPN
"
",SPACE
EXPEDICIÓN,NOUN
DE,ADP
JORGE,PROPN
LUJÁN,ADJ
"

",SPACE
Ahora,ADV
",",PUNCT
pues,SCONJ
",",PUNCT
nuestro,DET
capitán,NOUN
general,ADJ
thon,PROPN
Pietro,PROPN
Manthossa,PROPN
vió,VERB
que,SCONJ
no,ADV
podía,AUX
mantener,VERB
la,DET
gente,NOUN
por,ADP
más,ADV
tiempo,NOUN
allí,ADV
",",PUNCT
así,ADV
ordenó,VERB
y,CCONJ
mandó,VERB
él,PRON
á,ADP
una,PRON
con,ADP
sus,DET
capitanes,NOUN
",",PUNCT
que,PRON
se,PRON
aprontasen,VERB
cuatro,NUM
pequeñas,ADJ
embarcaciones,NOUN
que,PRON
habían,AUX
de,ADP
navegar,VERB
á,ADP
remo,NOUN
",",PUNCT
y,CCONJ
se,PRON
llaman,VERB
parckhadiness,PROPN
(,PUNCT
Bergantines,PROPN
),PUNCT
",",PUNCT
en,ADP
que,PRON
entraban,VERB
hasta,ADP
40,NUM
hombres,NOUN
;,PUNCT
como,SCONJ
también,ADV
otras,DET
tres,NUM
menores,ADJ
á,ADP
que,PRON
llaman,VERB
podel,VERB
(,PUNCT
batel,NOUN
),PUNCT
ó,CCONJ
potht,ADJ
(,PUNCT
bote,NOUN
),PUNCT
",",PUNCT
y,CCONJ
cuando,SCONJ
los,DET
7,NUM
navíos,NOUN
estuvieron,AUX
listos,ADJ
y,CCONJ
provistos,ADJ
hizo,VERB
que,SCONJ
el,DET
capitán,NOUN
nuestro,DET
reuniese,VERB
toda,DET
la,DET
gente,NOUN
y,CCONJ
envió,VERB
á,ADP
Jerg,PROPN
Lichtenstein,PROPN
con,ADP
350,NUM
hombres,NOUN
armados,ADJ
río,NOUN
Parnau,PROPN
arriba,ADV
",",PUNCT
á,ADP
que,PRON
descubriesen,VERB
Indios,PROPN
",",PUNCT
que,PRON
nos,PRON
proporcionasen,VERB
comida,NOUN
y,CCONJ
víveres,NOUN
.,PUNCT
Pero,CCONJ
ni,CCONJ
bien,ADV
nos,PRON
sintieron,VERB
los,DET
Indios,PROPN
nos,PRON
jugaron,VERB
una,PRON
de,ADP
las,DET
peores,ADJ
",",PUNCT
porque,SCONJ
empezando,VERB
por,ADP
quemar,VERB
y,CCONJ
destruir,VERB
su,DET
pueblo,NOUN
",",PUNCT
y,CCONJ
cuanto,PRON
tenían,VERB
de,ADP
comer,VERB
",",PUNCT
en,ADP
seguida,NOUN
huyeron,VERB
todos,PRON
de,ADP
allí,ADV
;,PUNCT
y,CCONJ
así,ADV
tuvimos,VERB
que,SCONJ
pasar,VERB
adelante,ADV
sin,ADP
más,ADV
de,ADP
comer,VERB
que,SCONJ
tres,NUM
onzas,NOUN
de,ADP
pan,NOUN
al,ADP
día,NOUN
en,ADP
pischgosche,PROPN
(,PUNCT
biscocho,NOUN
),PUNCT
.,PUNCT
"

",SPACE
CAPÍTULO,PROPN
XI,NOUN
"
",SPACE
EL,DET
SITIO,PROPN
DE,ADP
BUENOS,PROPN
AIRES,PROPN
"

",SPACE
Después,ADV
de,ADP
esto,PRON
seguimos,VERB
un,DET
mes,NOUN
todos,PRON
juntos,ADJ
pasando,VERB
grandes,ADJ
necesidades,NOUN
en,ADP
la,DET
ciudad,NOUN
de,ADP
Bonas,PROPN
Ayers,PROPN
hasta,ADP
que,SCONJ
pudieron,AUX
aprestar,VERB
los,DET
navíos,NOUN
.,PUNCT
Por,ADP
este,DET
tiempo,NOUN
los,DET
Indios,PROPN
con,ADP
fuerza,NOUN
y,CCONJ
gran,ADJ
poder,NOUN
nos,PRON
atacaron,VERB
á,ADP
nosotros,PRON
y,CCONJ
á,ADP
nuestra,DET
ciudad,NOUN
de,ADP
Bonas,PROPN
Ayers,PROPN
en,ADP
número,NOUN
hasta,ADP
de,ADP
23.000,NUM
hombres,NOUN
;,PUNCT
constaban,VERB
de,ADP
cuatro,NUM
naciones,NOUN
llamadas,ADJ
",",PUNCT
Carendies,ADJ
",",PUNCT
Barenis,PROPN
(,PUNCT
Guaranís,PROPN
),PUNCT
",",PUNCT
Zechuruas,PROPN
",",PUNCT
(,PUNCT
Charrúas,PROPN
),PUNCT
",",PUNCT
y,CCONJ
Zechenais,PROPN
Diembus,PROPN
(,PUNCT
Chanás,PROPN
Timbús,PROPN
),PUNCT
.,PUNCT
La,DET
mente,NOUN
de,ADP
todos,DET
ellos,PRON
era,AUX
acabar,VERB
con,ADP
nosotros,PRON
;,PUNCT
pero,CCONJ
Dios,PROPN
",",PUNCT
el,DET
Todopoderoso,PROPN
",",PUNCT
nos,PRON
favoreció,VERB
á,ADP
los,DET
más,ADV
;,PUNCT
á,ADP
él,PRON
tributemos,ADJ
alabanzas,NOUN
y,CCONJ
loas,NOUN
por,ADP
siempre,ADV
y,CCONJ
por,ADP
sécula,NOUN
sin,ADP
fin,NOUN
;,PUNCT
porque,SCONJ
de,ADP
los,DET
nuestros,DET
solo,ADV
cayeron,VERB
unos,PRON
30,NUM
con,ADP
los,DET
capitanes,NOUN
y,CCONJ
un,DET
alférez,NOUN
.,PUNCT
"
",SPACE
Y,CCONJ
eso,PRON
que,PRON
llegaron,VERB
á,ADP
nuestra,DET
ciudad,NOUN
Bonas,PROPN
Ayers,PROPN
y,CCONJ
nos,PRON
atacaron,VERB
",",PUNCT
los,DET
unos,PRON
trataron,VERB
de,ADP
tomarla,VERB
por,ADP
asalto,NOUN
",",PUNCT
y,CCONJ
los,DET
otros,PRON
empezaron,VERB
á,ADP
tirar,VERB
con,ADP
flechas,NOUN
encendidas,ADJ
sobre,ADP
nuestras,DET
casas,NOUN
",",PUNCT
cuyos,PRON
techos,NOUN
eran,AUX
de,ADP
paja,NOUN
",",PUNCT
(,PUNCT
menos,ADV
la,DET
de,ADP
nuestro,DET
capitán,NOUN
general,ADJ
que,PRON
tenía,VERB
techo,NOUN
de,ADP
teja,NOUN
),PUNCT
",",PUNCT
y,CCONJ
así,ADV
nos,PRON
quemaron,VERB
la,DET
ciudad,NOUN
hasta,ADP
el,DET
suelo,NOUN
.,PUNCT
Las,DET
flechas,NOUN
de,ADP
ellos,PRON
son,AUX
de,ADP
caña,NOUN
y,CCONJ
con,ADP
fuego,NOUN
en,ADP
la,DET
punta,NOUN
;,PUNCT
tienen,VERB
también,ADV
cierto,ADJ
palo,NOUN
del,ADP
que,PRON
las,PRON
suelen,VERB
hacer,VERB
",",PUNCT
y,CCONJ
éstas,PRON
una,DET
vez,NOUN
prendidas,ADJ
y,CCONJ
arrojadas,ADJ
no,ADV
dejan,VERB
nada,PRON
;,PUNCT
con,ADP
las,DET
tales,DET
nos,PRON
incendiaron,VERB
",",PUNCT
porque,SCONJ
las,DET
casas,NOUN
eran,AUX
de,ADP
paja,NOUN
.,PUNCT
"
",SPACE
A,ADP
parte,NOUN
de,ADP
esto,PRON
nos,PRON
quemaron,VERB
también,ADV
cuatro,NUM
grandes,ADJ
navíos,NOUN
que,PRON
estaban,VERB
surtos,ADJ
á,ADP
media,NUM
milla,PROPN
(,PUNCT
legua,NOUN
),PUNCT
de,ADP
nosotros,PRON
en,ADP
el,DET
agua,NOUN
.,PUNCT
La,DET
tripulación,NOUN
que,PRON
en,ADP
ellos,PRON
estaba,AUX
",",PUNCT
y,CCONJ
que,SCONJ
no,ADV
tenía,VERB
cañones,NOUN
",",PUNCT
cuando,SCONJ
sintieron,VERB
el,DET
tumulto,NOUN
de,ADP
Indios,PROPN
",",PUNCT
huyeron,VERB
de,ADP
estos,PRON
4,NUM
navíos,NOUN
á,ADP
otros,PRON
3,NUM
",",PUNCT
que,PRON
no,ADV
muy,ADV
distante,ADJ
de,ADP
allí,ADV
estaban,VERB
y,CCONJ
artillados,ADJ
.,PUNCT
Y,CCONJ
al,ADP
ver,VERB
que,SCONJ
ardían,VERB
los,DET
4,NUM
navíos,NOUN
que,PRON
incendiaron,VERB
los,DET
Indios,PROPN
",",PUNCT
se,PRON
prepararon,VERB
á,ADP
tirar,VERB
y,CCONJ
les,PRON
metieron,VERB
bala,NOUN
á,ADP
éstos,PRON
;,PUNCT
y,CCONJ
luego,ADV
que,SCONJ
los,DET
Indios,PROPN
se,PRON
apercibieron,VERB
",",PUNCT
y,CCONJ
oyeron,VERB
las,DET
descargas,NOUN
",",PUNCT
se,PRON
pusieron,VERB
en,ADP
precipitada,ADJ
fuga,NOUN
y,CCONJ
dejaron,VERB
á,ADP
los,DET
Cristianos,PROPN
muy,ADV
alegres,ADJ
.,PUNCT
Todo,DET
esto,PRON
aconteció,VERB
el,DET
día,NOUN
de,ADP
San,PROPN
Juan,PROPN
",",PUNCT
año,NOUN
de,ADP
1535,NUM
.,PUNCT
"

",SPACE
CAPÍTULO,PROPN
XII,PROPN
"
",SPACE
PADRÓN,NOUN
DE,ADP
LA,DET
GENTE,NOUN
Y,CCONJ
PREPARATIVOS,PROPN
"

",SPACE
Habiendo,AUX
sucedido,VERB
todo,DET
ésto,PRON
",",PUNCT
la,DET
gente,NOUN
no,ADV
tuvo,VERB
más,ADV
remedio,NOUN
que,SCONJ
volverse,VERB
á,ADP
meter,VERB
en,ADP
los,DET
navíos,NOUN
",",PUNCT
y,CCONJ
thonn,PROPN
Pietro,PROPN
Manthossa,PROPN
",",PUNCT
nuestro,DET
capitán,NOUN
general,ADJ
",",PUNCT
entregó,VERB
la,DET
gente,NOUN
á,ADP
Joann,PROPN
Eyollas,PROPN
y,CCONJ
lo,PRON
puso,VERB
en,ADP
su,DET
lugar,NOUN
",",PUNCT
para,ADP
que,SCONJ
fuese,AUX
nuestro,DET
capitán,NOUN
y,CCONJ
nos,PRON
mandase,VERB
.,PUNCT
En,ADP
seguida,NOUN
Eyollas,PROPN
pasó,VERB
revista,NOUN
de,ADP
la,DET
gente,NOUN
y,CCONJ
halló,VERB
que,SCONJ
",",PUNCT
de,ADP
2500,NUM
hombres,NOUN
que,PRON
habían,AUX
sido,AUX
",",PUNCT
no,ADV
quedaban,VERB
con,ADP
vida,NOUN
más,ADV
de,ADP
560,NUM
;,PUNCT
los,DET
demás,PRON
habían,AUX
